condition,outcome,z,p,cohens-h,relative-risk,relative-risk-95%-CIs,intervention-click-rate,intervention-click-rate-95%-CIs,significant-after-Holm-Bonferroni?,pct-of-SERP-loads,SERP-load-count
strong-downranking,disinfo-result,-6.370619386567071,9.413314572270792e-11,-0.14673019025684297,0.4805196752886431,0.12524245550129137,,,True,2.64,3563
strong-downranking,other-result,3.7042044574278656,0.00010602758807720658,0.08187277014299132,1.122639736035366,0.0706592177002745,,,True,35.34,3563
weak-downranking,disinfo-result,-3.7313224199214496,9.523862785654202e-05,-0.08045151387532745,0.6927925818386176,0.14846161988388207,,,True,3.8,4075
mainline-neutral,disinfo-result,-0.3996367281748926,0.34471205027306273,-0.00819135932806142,0.9662868621936521,0.17700471757035252,,,False,5.31,4750
mainline-neutral,intervention-clicks,,,,,,0.0004210526315789474,0.0005834263098182927,,0.04,4750
mainline-neutral,news-result,0.39683309221966856,0.34574527302164504,0.008133456925771387,1.0170066599870338,0.08833708317086364,,,False,19.03,4750
mainline-neutral,no-result,0.3462158008194475,0.3645902704236057,0.007096014615669999,1.0079566007216623,0.04625259700958462,,,False,44.67,4750
mainline-neutral,other-result,-0.5114376264680713,0.3045223267626074,-0.010482499214658603,0.9845657018711894,0.060477124998847054,,,False,30.99,4750
mainline-refutation,disinfo-result,-0.5268475414739929,0.29914973267820155,-0.010758370567282571,0.9558341289935414,0.17492740594913492,,,False,5.25,4821
mainline-refutation,intervention-clicks,,,,,,0.00041485169052063887,0.0005748358364445663,,0.04,4821
mainline-refutation,news-result,-0.18701626768175916,0.4258239391020967,-0.003818872778776128,0.9920530118209504,0.08652265741057052,,,False,18.56,4821
mainline-refutation,no-result,-0.7514853759612263,0.22618029930050287,-0.015345510683661523,0.9828160191596753,0.045451377387753844,,,False,43.56,4821
mainline-refutation,other-result,1.2096929414718092,0.11319836968529318,0.02470358974769482,1.0366259907622306,0.06222326410998047,,,False,32.63,4821
mainline-warning,disinfo-result,-0.9770341436513164,0.16427612457364493,-0.019957726949253463,0.9188164690258895,0.17016218374795988,,,False,5.04,4817
mainline-warning,intervention-clicks,,,,,,0.0,0.0,,0.0,4817
mainline-warning,news-result,1.3296918741282757,0.09180990662033384,0.027161793290653935,1.0572196594693906,0.09039051269879916,,,False,19.78,4817
mainline-warning,no-result,-0.8386160745379937,0.20084239367177004,-0.017128317471267973,0.9808217645248728,0.04541110284258043,,,False,43.47,4817
mainline-warning,other-result,0.23693057045329707,0.40635532665869334,0.004839180205999272,1.007147068734318,0.0611181069232094,,,False,31.7,4817
news,disinfo-result,0.26970640958988135,0.3936930645450212,0.005501515180774463,1.0229480496758523,0.18337405069822843,,,False,5.62,4843
news,intervention-clicks,,,,,,0.0,0.0,,0.0,4843
news,news-result,0.7920317862616573,0.21417107119669876,0.016156369773768886,1.0338894362489448,0.08889467914597216,,,False,19.35,4843
news,no-result,-0.6417603406896804,0.26051440187385544,-0.01309003371022488,0.9853396654965931,0.045461315645522804,,,False,43.67,4843
news,other-result,-0.11661757098948135,0.45358155654881194,-0.0023786459736503396,0.996491978621388,0.060628583337105746,,,False,31.36,4843
sidebar-neutral,disinfo-result,-2.746818331039983,0.0030088228360840574,-0.05620745483574335,0.7797237186930892,0.15197212521594805,,,False,4.28,4812
sidebar-neutral,intervention-clicks,,,,,,0.00228595178719867,0.0013493662357844413,,0.23,4812
sidebar-neutral,news-result,0.7392105190354628,0.2298895871836122,0.015102581063186182,1.0316658894011705,0.08890836167064853,,,False,19.31,4812
sidebar-neutral,no-result,1.375428334524389,0.08449934479714605,0.028100601071886278,1.0315424991500761,0.046684274191421515,,,False,45.72,4812
sidebar-neutral,other-result,-0.8261572773756587,0.2043574398547392,-0.016878140385388818,0.9751813320670806,0.059914453292892134,,,False,30.69,4812
sidebar-refutation,disinfo-result,0.2190049611734948,0.41332309156060676,0.00449578689918545,1.0187346357872946,0.1840979735674264,,,False,5.59,4720
sidebar-refutation,intervention-clicks,,,,,,0.0044491525423728815,0.0018986960341914423,,0.44,4720
sidebar-refutation,news-result,-0.4853588952313353,0.31371089236977023,-0.0099640427643507,0.9793165296942321,0.0862474365294148,,,False,18.33,4720
sidebar-refutation,no-result,1.3079457405178678,0.09544585684405726,0.026850822945711394,1.0301378370797774,0.046874301170568344,,,False,45.66,4720
sidebar-refutation,other-result,-1.108021673479776,0.1339262279089326,-0.022747369782685656,0.9665914374054932,0.059889777799481236,,,False,30.42,4720
sidebar-warning,disinfo-result,0.0668080543606303,0.4733672556424662,0.001369649074432544,1.0056902002107482,0.18215265744840248,,,False,5.52,4745
sidebar-warning,intervention-clicks,,,,,,0.005479452054794521,0.0021004551314995016,,0.55,4745
sidebar-warning,news-result,-0.20983129371551046,0.41689967394071026,-0.0043018482802306135,0.9910496933767732,0.08682353371343177,,,False,18.55,4745
sidebar-warning,no-result,0.39230810628289015,0.34741528740107497,0.008042844234366076,1.0090187256960794,0.046291311395899815,,,False,44.72,4745
sidebar-warning,other-result,-0.2770347234531744,0.39087672186801103,-0.005679605743964755,0.991629285294353,0.06076330851871192,,,False,31.21,4745
strong-downranking,news-result,1.993011377588398,0.023130100616176597,0.04402851410499986,1.0933537078075366,0.10019753231736828,,,False,20.46,3563
strong-downranking,no-result,-2.512293745765721,0.005997459944650285,-0.05566353771651111,0.9378411822586885,0.04835025969898876,,,False,41.57,3563
weak-downranking,news-result,1.181713512937175,0.11865969735533777,0.025187871647110005,1.0530206995101643,0.09418165647736165,,,False,19.71,4075
weak-downranking,no-result,0.646115621703734,0.25910223957169376,0.013780736056305587,1.0154575700880362,0.04834541073316778,,,False,45.01,4075
weak-downranking,other-result,0.009479036531872601,0.4962184681798347,0.00020218401120009055,1.0002983343272365,0.06363843706353878,,,False,31.48,4075
