condition,outcome,z,p,cohens-h,relative-risk,relative-risk-95%-CIs,intervention-click-rate,intervention-click-rate-95%-CIs,significant-after-Holm-Bonferroni?,pct-of-SERP-loads,SERP-load-count
strong-downranking,disinfo-result,-6.4658907602284765,5.0351944835824725e-11,-0.1385919701750537,0.5089698998092629,0.11864829764838014,,,True,2.85,4067
mainline-neutral,disinfo-result,0.49626578352243067,0.3098534519074224,0.009482035012876755,1.039271960601396,0.17078411436389307,,,False,5.82,5443
mainline-neutral,intervention-clicks,,,,,,0.00018372221201543268,0.00036006245525661796,,0.02,5443
mainline-neutral,news-result,2.051172549947147,0.020125073044842567,0.03919401582369919,1.0710429952049905,0.07261960000117784,,,False,25.45,5443
mainline-neutral,no-result,-0.8089642726725429,0.20926784852212155,-0.015457283528977461,0.9804118702129202,0.0481398019960092,,,False,37.53,5443
mainline-neutral,other-result,-1.3016016715857808,0.09652629405345703,-0.0248714678093942,0.9642091829799083,0.054408553577547925,,,False,31.2,5443
mainline-refutation,disinfo-result,0.31962696136970725,0.37462556674126124,0.0061253340379139876,1.025288211230941,0.1696802463384146,,,False,5.75,5378
mainline-refutation,intervention-clicks,,,,,,0.0,0.0,,0.0,5378
mainline-refutation,news-result,0.6882196483268592,0.24565723628626557,0.013189307990599586,1.0237228857176113,0.0706898554230424,,,False,24.32,5378
mainline-refutation,no-result,0.9971072204946027,0.15935623430931345,0.01910942392410009,1.0243168344320486,0.04953502732566384,,,False,39.22,5378
mainline-refutation,other-result,-1.8372691506680925,0.033085085838147954,-0.0352171188553736,0.9494260790098175,0.05406986726427143,,,False,30.72,5378
mainline-warning,disinfo-result,1.100401385377509,0.1355786375715866,0.020963461414772122,1.087773190356081,0.17592115055769075,,,False,6.1,5512
mainline-warning,intervention-clicks,,,,,,0.000181422351233672,0.00035555555116674757,,0.02,5512
mainline-warning,news-result,0.7902984463189566,0.2146767469844918,0.015052907702701068,1.0270900962784875,0.07039910106140534,,,False,24.4,5512
mainline-warning,no-result,-0.10259438064880899,0.459142451449434,-0.0019540905416941534,0.9975195585498312,0.04846921567522633,,,False,38.19,5512
mainline-warning,other-result,-1.1727254747995708,0.12045295610398021,-0.022337309402469474,0.9678398374195396,0.05435332797482717,,,False,31.31,5512
news,disinfo-result,-0.8851164064078609,0.1880469258166313,-0.017043970764511862,0.9312017798434927,0.15926655616830787,,,False,5.22,5289
news,intervention-clicks,,,,,,0.05067120438646247,0.005910962832080709,,5.07,5289
news,news-result,0.3559941964618127,0.360922455706839,0.006851375708795127,1.0122994721869818,0.07047511595095846,,,False,24.05,5289
news,no-result,-1.9054454421956686,0.028361096493964122,-0.03667929785112811,0.9536460960106059,0.04774096195878186,,,False,36.51,5289
news,other-result,2.059841836176034,0.019706831804643166,0.03964253753770741,1.057735108063355,0.05803086450185102,,,False,34.22,5289
sidebar-neutral,disinfo-result,0.25788068112157814,0.39824949747211225,0.004936099348089973,1.0203552923760177,0.16887721535862177,,,False,5.72,5404
sidebar-neutral,intervention-clicks,,,,,,0.0020355292376017763,0.0012016959944246616,,0.2,5404
sidebar-neutral,news-result,-0.4524573734647421,0.32546976145687057,-0.00866109687339267,0.9845260225673942,0.06881154856740035,,,False,23.39,5404
sidebar-neutral,no-result,1.824615950071653,0.03402950238060665,0.03492692107605566,1.0445228739102674,0.05004181944687636,,,False,39.99,5404
sidebar-neutral,other-result,-1.629952701902187,0.05155574690124931,-0.03120386053752422,0.9551532165179091,0.05419859441031161,,,False,30.9,5404
sidebar-refutation,disinfo-result,-0.291181633042865,0.38545620448419493,-0.005573841224362663,0.977246885749441,0.16376330016041973,,,False,5.48,5405
sidebar-refutation,intervention-clicks,,,,,,0.0007400555041628122,0.000724985980156936,,0.07,5405
sidebar-refutation,news-result,-0.1614964959814233,0.43585118546806334,-0.0030912051207192537,0.9944676614104837,0.06926341927887636,,,False,23.63,5405
sidebar-refutation,no-result,1.6786611930761302,0.04660904658043874,0.03213136229908775,1.040946787257268,0.049939313604239866,,,False,39.85,5405
sidebar-refutation,other-result,-1.4692996856275229,0.07087576103012727,-0.028126488839004038,0.9595512376432718,0.05434853162217701,,,False,31.05,5405
sidebar-warning,disinfo-result,-1.3975753071513912,0.08112031887775617,-0.026629578111520558,0.8935279777924952,0.15292042813513218,,,False,5.01,5512
sidebar-warning,intervention-clicks,,,,,,0.000725689404934688,0.0007109175236985396,,0.07,5512
sidebar-warning,news-result,0.8124715121568566,0.20826056331626197,0.015475257667705966,1.0278537320378023,0.07043386301862764,,,False,24.42,5512
sidebar-warning,no-result,0.13253836999859867,0.4472792379186288,0.002524426585923445,1.0032061308551035,0.04863071961791143,,,False,38.41,5512
sidebar-warning,other-result,-0.21094899448579005,0.4164635360828016,-0.004017898364120587,0.9941946881488086,0.05526379921331248,,,False,32.17,5512
strong-downranking,news-result,0.5510565614288603,0.2907974508657054,0.011384357507210785,1.0204652227855182,0.07620897632889889,,,False,24.24,4067
strong-downranking,no-result,1.366003306816806,0.08596896273723487,0.02822233629139692,1.0359498299271197,0.05376589928765929,,,False,39.66,4067
strong-downranking,other-result,0.9167704769388808,0.17963146309984446,0.018939850110338163,1.02748249334852,0.061257535253368856,,,False,33.24,4067
weak-downranking,disinfo-result,-2.6806643082433186,0.0036738091532305672,-0.05379462982247446,0.7907815261145321,0.14857792257542657,,,False,4.43,4626
weak-downranking,news-result,0.7854682825265256,0.2160895297878057,0.015654537119184075,1.0281779388322887,0.07379985717389537,,,False,24.43,4626
weak-downranking,no-result,-1.253379990854569,0.10503372491873342,-0.024997674772125222,0.9683604072546927,0.04998040799051018,,,False,37.07,4626
weak-downranking,other-result,1.8266608091209737,0.03387539212861368,0.03640209491907487,1.0529857560794031,0.05992760385315621,,,False,34.07,4626
