condition,outcome,z,p,cohens-h,relative-risk,relative-risk-95%-CIs,intervention-click-rate,intervention-click-rate-95%-CIs,significant-after-Holm-Bonferroni?,pct-of-SERP-loads,SERP-load-count
mainline-refutation,news-result,3.509941733696816,0.00022410244865589402,0.08429363894253927,1.2071817103594946,0.13418594122855154,,,True,18.32,3493
mainline-warning,news-result,3.76386151460534,8.365478089189526e-05,0.0906513527471896,1.2234282403575567,0.13584715570660566,,,True,18.57,3452
sidebar-neutral,news-result,3.2619289914930136,0.0005532842926228021,0.07829525865072051,1.1919307557261258,0.1329190008034462,,,True,18.09,3499
sidebar-warning,news-result,3.301183779877704,0.0004813889781573044,0.07942949988544012,1.1948087950167074,0.1334715696363089,,,True,18.13,3463
sidebar-warning,no-result,-3.8743737152054365,5.3449629809798616e-05,-0.09316952414626378,0.9057521160728099,0.04658283870422597,,,True,44.67,3463
strong-downranking,disinfo-result,-5.8192291627118715,2.955981681651565e-09,-0.1586738677931704,0.4087261074244229,0.15021137665406664,,,True,1.91,2612
strong-downranking,news-result,4.5723670268488075,2.4112263073972073e-06,0.11790152504137486,1.2940035003281558,0.15127962262376204,,,True,19.64,2612
weak-downranking,disinfo-result,-3.467941501298257,0.0002622307218405062,-0.08667998661937693,0.6457767291100625,0.1829772138316096,,,True,3.02,3108
mainline-neutral,disinfo-result,-0.6522193992523674,0.2571298235661512,-0.015786309499984497,0.9299917695473252,0.2267303365356752,,,False,4.36,3375
mainline-neutral,intervention-clicks,,,,,,0.002074074074074074,0.0015349013463168784,,0.21,3375
mainline-neutral,news-result,2.1235720812895273,0.016852971078884393,0.05138489669571311,1.1244495238095238,0.12866900398737235,,,False,17.07,3375
mainline-neutral,no-result,-2.83378712006096,0.0022999982006640662,-0.06857833817413472,0.9305702748469453,0.047544848658144456,,,False,45.9,3375
mainline-neutral,other-result,1.6545613988391923,0.049006749540947525,0.040032128157686975,1.0604619553887848,0.07638499213911576,,,False,32.68,3375
mainline-refutation,disinfo-result,-0.6078308435652937,0.27164983520910635,-0.014581029929531253,0.9352514552915355,0.2253722111084614,,,False,4.38,3493
mainline-refutation,intervention-clicks,,,,,,0.0014314342971657602,0.001253809145110213,,0.14,3493
mainline-refutation,no-result,-1.9053526063976676,0.028367125734568677,-0.04570796135176747,0.9536972118747628,0.04767551395179692,,,False,47.04,3493
mainline-refutation,other-result,-0.5047490222056547,0.3068675624255772,-0.012107498795077776,0.9819056499490539,0.07215161989783048,,,False,30.26,3493
mainline-warning,disinfo-result,0.07552725029165698,0.4698976084272122,0.0018170357449308616,1.008213166816875,0.23842293585059893,,,False,4.72,3452
mainline-warning,intervention-clicks,,,,,,0.0008690614136732329,0.000983008142770287,,0.09,3452
mainline-warning,no-result,-1.3142021634722751,0.09438909032290899,-0.03161842930459935,0.9679612138468414,0.04817816944271547,,,False,47.74,3452
mainline-warning,other-result,-1.6792282366054805,0.046553785443947504,-0.04040359824282991,0.9399885646953449,0.07044045169237323,,,False,28.97,3452
news,disinfo-result,-1.0152773410074194,0.15498682120264895,-0.024157152584575514,0.8938535152840671,0.21633851578081653,,,False,4.19,3607
news,intervention-clicks,,,,,,0.0,0.0,,0.0,3607
news,news-result,1.4221979669313438,0.07748439441278121,0.03386245121401854,1.0813513406471544,0.12314080520889292,,,False,16.41,3607
