condition,outcome,z,p,cohens-h,relative-risk,relative-risk-95%-CIs,intervention-click-rate,intervention-click-rate-95%-CIs,significant-after-Holm-Bonferroni?,pct-of-SERP-loads,SERP-load-count
strong-downranking,disinfo-result,-3.674489752211019,0.00011916260446731552,-0.11072325787568382,0.6046108081308875,0.18908009248513324,,,True,3.57,2017
mainline-neutral,disinfo-result,-0.8028526778032002,0.21102994530041808,-0.021680197674070034,0.915210734870317,0.22108840445239364,,,False,5.4,2776
mainline-neutral,intervention-clicks,,,,,,0.00036023054755043225,0.0007059246910176482,,0.04,2776
mainline-neutral,news-result,0.9218301961572998,0.17830857706690784,0.024897621220696387,1.0490514995316362,0.1124671360054752,,,False,21.79,2776
mainline-neutral,no-result,0.25287955191782935,0.4001806456142821,0.006828904207023534,1.0080488517056203,0.06462456560099805,,,False,42.22,2776
mainline-neutral,other-result,-0.6849801047449439,0.24667823776809428,-0.018496985830745105,0.9727873726508909,0.07990965114911175,,,False,30.58,2776
mainline-refutation,disinfo-result,-1.0958957797224267,0.1365621930918468,-0.02997812298655117,0.883695652173913,0.21889939496280264,,,False,5.22,2645
mainline-refutation,intervention-clicks,,,,,,0.0,0.0,,0.0,2645
mainline-refutation,news-result,0.25520590093610107,0.3992820368273141,0.006975286485028431,1.0136555785741388,0.1112831505316032,,,False,21.06,2645
mainline-refutation,no-result,0.9016848847788493,0.1836121423171153,0.024645573207373372,1.0290882139853268,0.0661798816298973,,,False,43.1,2645
mainline-refutation,other-result,-0.6447439827756827,0.2595465543218032,-0.01762369830202193,0.9740674671849622,0.08100626355048901,,,False,30.62,2645
mainline-warning,disinfo-result,-0.2869065048307859,0.38709195482818626,-0.007795146402233333,0.9691076042820229,0.23170747435956562,,,False,5.72,2709
mainline-warning,intervention-clicks,,,,,,0.0007382798080472499,0.0010228258359977337,,0.07,2709
mainline-warning,news-result,-0.0265396499721369,0.48941345431121874,-0.0007210504681818275,0.9985922853038388,0.10948547990242574,,,False,20.75,2709
mainline-warning,no-result,0.31424747900240035,0.37666654235721964,0.008537753182134677,1.0100643474273225,0.06510009057255961,,,False,42.3,2709
mainline-warning,other-result,-0.1665397925590811,0.43386608522960324,-0.00452469250640819,0.9933242868061078,0.08147279947881336,,,False,31.23,2709
news,disinfo-result,-0.17145659207223948,0.4319323797358052,-0.004673233728703097,0.9814252336448599,0.23460141572071946,,,False,5.79,2675
news,intervention-clicks,,,,,,0.08859813084112149,0.010768653808823025,,8.86,2675
news,news-result,-1.2225999945587565,0.11074040759320214,-0.03332878114174043,0.9357082385750569,0.10522726252347836,,,False,19.44,2675
news,no-result,0.07390169355401607,0.4705443041373839,0.002014189467331562,1.0023730906994937,0.06503552996796635,,,False,41.98,2675
news,other-result,1.0576988447963194,0.14509638104630007,0.028827993622818848,1.0428107586327935,0.08424537815246058,,,False,32.79,2675
sidebar-neutral,disinfo-result,-0.9822347418568718,0.16299210781235496,-0.02685731433441324,0.895487160120846,0.22081895922438644,,,False,5.29,2648
sidebar-neutral,intervention-clicks,,,,,,0.0026435045317220545,0.0019557454152039845,,0.26,2648
sidebar-neutral,news-result,-0.038153194517559025,0.4847827695322401,-0.0010425348103514365,0.9979648838494686,0.1101024589064239,,,False,20.73,2648
sidebar-neutral,no-result,1.339905842034886,0.09013797928327205,0.0366137645608986,1.0432509948494084,0.0666630546580731,,,False,43.69,2648
sidebar-neutral,other-result,-0.9127123641596969,0.18069691971550594,-0.024942194665520168,0.9633543962668255,0.08043449471701869,,,False,30.29,2648
sidebar-refutation,disinfo-result,-0.32168553025269664,0.3738454704224221,-0.00881966184615085,0.9650812619502869,0.2333755990540498,,,False,5.7,2615
sidebar-refutation,intervention-clicks,,,,,,0.002294455066921606,0.0018338389650417617,,0.23,2615
sidebar-refutation,news-result,-0.21584371027036647,0.4145547877114585,-0.005916937176464132,0.9884699897095932,0.10977681089353775,,,False,20.54,2615
sidebar-refutation,no-result,0.6434580500391025,0.2599634633190122,0.017638228324202698,1.0208067654416657,0.066078755804303,,,False,42.75,2615
sidebar-refutation,other-result,-0.3351269311526068,0.36876466910985417,-0.009186822782326853,0.9864585858041813,0.0818860805516709,,,False,31.01,2615
sidebar-warning,disinfo-result,0.805209536916604,0.210349386992998,0.021918366772901765,1.0892890334572491,0.2521998986833147,,,False,6.43,2690
sidebar-warning,intervention-clicks,,,,,,0.001486988847583643,0.0014561652110021874,,0.15,2690
sidebar-warning,news-result,0.5743518331231842,0.2828648701737785,0.01563206239816528,1.0306972076039804,0.112033606428801,,,False,21.41,2690
sidebar-warning,no-result,-0.2111592431263666,0.41638150646476746,-0.00574708490512621,0.9932332181517449,0.06461255390010145,,,False,41.6,2690
sidebar-warning,other-result,-0.700289578861701,0.24187323924965032,-0.019060309972475764,0.9719618828210901,0.08053454767163704,,,False,30.56,2690
strong-downranking,news-result,1.068943973418865,0.14254745791333967,0.03138742009823581,1.061976750022676,0.12366812812358319,,,False,22.06,2017
strong-downranking,no-result,-0.1284628268807348,0.44889135714266404,-0.003777921820408592,0.9955510320862974,0.07010230378313798,,,False,41.7,2017
strong-downranking,other-result,0.8992149329130048,0.1842690939130891,0.026424845748720838,1.0392241068290422,0.09079782858925944,,,False,32.67,2017
weak-downranking,disinfo-result,-1.5824149560098055,0.05677743633669197,-0.04489792375242824,0.8283462033462033,0.2181352553313053,,,False,4.89,2331
weak-downranking,news-result,-0.047302623859983566,0.4811360184438158,-0.0013362989206953113,0.9973917078712816,0.11399417852561766,,,False,20.72,2331
weak-downranking,no-result,0.9747999343483359,0.16482975484759899,0.027533717372792754,1.0325038695082749,0.06853391707041401,,,False,43.24,2331
weak-downranking,other-result,-0.2241886165254566,0.4113052703764608,-0.006333720676225951,0.9906586667150047,0.08472811389417567,,,False,31.15,2331
