condition,outcome,z,p,cohens-h,relative-risk,relative-risk-95%-CIs,intervention-click-rate,intervention-click-rate-95%-CIs,significant-after-Holm-Bonferroni?,pct-of-SERP-loads,SERP-load-count
strong-downranking,disinfo-result,-5.289402422606359,6.135831387421575e-08,-0.14206586924057202,0.5325170236913037,0.14330551479090625,,,True,3.5,2660
weak-downranking,disinfo-result,-3.7770890640168533,7.933600124454543e-05,-0.09791061324934802,0.6629148709728282,0.15920143532576558,,,True,4.35,2872
mainline-neutral,disinfo-result,-2.056222748841843,0.019880525248667458,-0.0510020410366297,0.8162847884540253,0.17464222310613187,,,False,5.36,3284
mainline-neutral,intervention-clicks,,,,,,0.0,0.0,,0.0,3284
mainline-neutral,news-result,0.7127931125635888,0.23798689408955798,0.017666801839476443,1.0359817411251186,0.10577056686388131,,,False,20.34,3284
mainline-neutral,no-result,-1.2013005689362803,0.11481731491641334,-0.02977244904292209,0.9651643439908437,0.05748500809457946,,,False,40.62,3284
mainline-neutral,other-result,1.690822319412052,0.04543537152270072,0.04191080653033574,1.0619891186434227,0.07672150606869366,,,False,33.68,3284
mainline-refutation,disinfo-result,-1.4478619012707472,0.07382783829338146,-0.03581340983273018,0.8691678630024611,0.18186489121991167,,,False,5.71,3312
mainline-refutation,intervention-clicks,,,,,,0.0009057971014492754,0.0010245415838286286,,0.09,3312
mainline-refutation,news-result,-0.5032939684983627,0.30737880319805644,-0.012446461550550514,0.97493961352657,0.1012842142953958,,,False,19.14,3312
mainline-refutation,no-result,0.4463960826487761,0.32765558100307957,0.011040031910788173,1.0129615410592472,0.05893305222065792,,,False,42.63,3312
mainline-refutation,other-result,0.6975389320255364,0.242732791928848,0.01725191464925291,1.0254003552423008,0.07488928395391437,,,False,32.52,3312
mainline-warning,disinfo-result,-1.1817907504434229,0.11864436941103085,-0.029547554637710804,0.891438189439187,0.18731479259328987,,,False,5.85,3178
mainline-warning,intervention-clicks,,,,,,0.0012586532410320957,0.0012327036698857013,,0.13,3178
mainline-warning,news-result,0.3480061523225122,0.363917781538049,0.00869552187979905,1.0176504279222494,0.10538873152018824,,,False,19.98,3178
mainline-warning,no-result,1.1063404476587921,0.13428959551278208,0.02764476575486241,1.0324959908791633,0.0601869607734542,,,False,43.46,3178
mainline-warning,other-result,-0.8649435703200992,0.1935348808927837,-0.021613840241265114,0.9684205868470738,0.07305381022241197,,,False,30.71,3178
news,disinfo-result,-1.4778334269987565,0.06972618442871603,-0.037429841161011834,0.8634656285369585,0.1858456516352084,,,False,5.67,3034
news,intervention-clicks,,,,,,0.08866183256427158,0.010114779379298736,,8.87,3034
news,news-result,1.561899957145405,0.05915577929638116,0.039480300202268226,1.0810582067795271,0.11109336217938459,,,False,21.23,3034
news,no-result,-0.8975196055355671,0.18472085827138107,-0.02269498167893258,0.9734286863183649,0.05898923653899224,,,False,40.97,3034
news,other-result,0.35904858758898345,0.3597793708483724,0.0090778077013145,1.0133445302200066,0.07604214326019454,,,False,32.14,3034
sidebar-neutral,disinfo-result,-0.4054477868439778,0.34257419541720646,-0.01005411230738662,0.9624066970765084,0.1958660649356221,,,False,6.32,3276
sidebar-neutral,intervention-clicks,,,,,,0.0018315018315018315,0.0014641640295786555,,0.18,3276
sidebar-neutral,news-result,1.3997635291151898,0.08079207128113963,0.034719212995558024,1.0711594311752042,0.1082758510560704,,,False,21.03,3276
sidebar-neutral,no-result,-2.501550648563446,0.006182537718383174,-0.062041979456556984,0.9276309701254514,0.056268602789550815,,,False,39.04,3276
sidebar-neutral,other-result,1.6297701756058052,0.05157503969348243,0.040421198193927754,1.059769738724817,0.07666632252237471,,,False,33.61,3276
sidebar-refutation,disinfo-result,-0.7046367339855009,0.24051816606796672,-0.017454958367814633,0.9351637322933991,0.19172841476725588,,,False,6.14,3290
sidebar-refutation,intervention-clicks,,,,,,0.002127659574468085,0.0015745145772686196,,0.21,3290
sidebar-refutation,news-result,0.06244812389430923,0.47510298619453994,0.0015469648025771,1.0031315620415562,0.10343372235013026,,,False,19.7,3290
sidebar-refutation,no-result,-1.1877893983688883,0.11745819611261288,-0.029424194800104164,0.9655707419410392,0.05747093040935669,,,False,40.64,3290
sidebar-refutation,other-result,1.561208004481954,0.059237340493702884,0.03868001686454048,1.057176992306231,0.07646790805071468,,,False,33.53,3290
sidebar-warning,disinfo-result,-1.2212359102874726,0.11099835568826588,-0.030588864022787488,0.8877188159286641,0.18714211435416106,,,False,5.83,3157
sidebar-warning,intervention-clicks,,,,,,0.0031675641431738993,0.001960164727623632,,0.32,3157
sidebar-warning,news-result,-0.1232200467777621,0.4509664257515955,-0.003084116529952219,0.9937677925675157,0.10390494496381897,,,False,19.51,3157
sidebar-warning,no-result,0.11027687860149328,0.45609489680730153,0.002760111860268033,1.0032384206184883,0.05933890555370458,,,False,42.22,3157
sidebar-warning,other-result,0.619107188584304,0.2679228739859062,0.015495324888808781,1.022806461830852,0.07568786157950291,,,False,32.44,3157
