condition,outcome,z,p,cohens-h,relative-risk,relative-risk-95%-CIs,intervention-click-rate,intervention-click-rate-95%-CIs,significant-after-Holm-Bonferroni?,pct-of-SERP-loads,SERP-load-count
sidebar-neutral,no-result,-3.1340753285770604,0.0008619829664507916,-0.08811264803617469,0.8990013365013365,0.06200542283473265,,,True,38.51,2516
strong-downranking,disinfo-result,-4.702277297465939,1.2863788343420168e-06,-0.1476882249802477,0.5085677653161683,0.17016635751565623,,,True,3.21,1899
weak-downranking,disinfo-result,-3.1056193201090316,0.0009494049732730048,-0.09062771251046292,0.679828649515121,0.18914642232710843,,,True,4.29,2259
mainline-neutral,disinfo-result,-1.0087698349244725,0.15654251548657316,-0.028364896144698448,0.8935557771874908,0.21856570162489575,,,False,5.64,2516
mainline-neutral,intervention-clicks,,,,,,0.000397456279809221,0.0007788594809757859,,0.04,2516
mainline-neutral,news-result,0.5116813544714385,0.30443701880225027,0.014379500316226812,1.029792864760185,0.12257276580425303,,,False,19.63,2516
mainline-neutral,no-result,0.5463649941211994,0.29240753393637475,0.015354436665632187,1.0177548670195729,0.06632657238241002,,,False,43.6,2516
mainline-neutral,other-result,-0.5029926302702791,0.30748472680968875,-0.014135932021959174,0.9793455219925808,0.08298161808742943,,,False,31.12,2516
mainline-refutation,disinfo-result,0.8648172754216983,0.19356954386484104,0.024415367882500205,1.0960821786908743,0.2534285119118693,,,False,6.92,2470
mainline-refutation,intervention-clicks,,,,,,0.0004048582995951417,0.0007933616189069863,,0.04,2470
mainline-refutation,news-result,1.6164949896001668,0.05299366790647486,0.04563876462653782,1.0956865097215975,0.1284408541437012,,,False,20.89,2470
mainline-refutation,no-result,-1.866680881867706,0.03097308254538511,-0.05271459778927001,0.9393698743901172,0.06381846262177959,,,False,40.24,2470
mainline-refutation,other-result,0.1263022596980394,0.4497463338024532,0.0035660047184908894,1.005228669965512,0.08473301474967143,,,False,31.94,2470
mainline-warning,disinfo-result,0.9912191169466522,0.16078929888985116,0.027649088501414232,1.109114034206915,0.25221103404948897,,,False,7.01,2598
mainline-warning,intervention-clicks,,,,,,0.0,0.0,,0.0,2598
mainline-warning,news-result,0.9962709693390772,0.15955925256081516,0.027780015759602095,1.0578539363929835,0.12380839354162787,,,False,20.17,2598
mainline-warning,no-result,-1.1465255955817977,0.1257888714060531,-0.031964331785337974,0.9631697530080902,0.06381649005167123,,,False,41.26,2598
mainline-warning,other-result,-0.1653411488909052,0.43433773618402705,-0.004609463206929121,0.9932521692850151,0.08300585526583637,,,False,31.56,2598
