condition,outcome,z,p,cohens-h,relative-risk,relative-risk-95%-CIs,intervention-click-rate,intervention-click-rate-95%-CIs,significant-after-Holm-Bonferroni?,pct-of-SERP-loads,SERP-load-count
mainline-neutral,disinfo-result,1.1654398785693207,0.12192049151898576,0.05322747185404014,1.2896405919661733,0.690984644979266,,,False,4.76,946
mainline-neutral,intervention-clicks,,,,,,0.0010570824524312897,0.002070786242371155,,0.11,946
mainline-neutral,news-result,-0.0891240115314245,0.4644916774415567,-0.004066411503128586,0.9922210870246921,0.18591744178878722,,,False,21.25,946
mainline-neutral,no-result,0.9364075034089159,0.17453170806786122,0.042725762632737974,1.0486654954391608,0.10966723527683286,,,False,45.77,946
mainline-neutral,other-result,-1.4505631116629054,0.0734507766811493,-0.06621682979957555,0.9031712473572938,0.1334310097270327,,,False,28.22,946
mainline-refutation,disinfo-result,2.0354257516176917,0.020904026195137426,0.09419831351239905,1.5362962962962963,0.7947244866544303,,,False,5.67,900
mainline-refutation,intervention-clicks,,,,,,0.0011111111111111111,0.002176567564970911,,0.11,900
mainline-refutation,news-result,0.9972201294273718,0.1593288361629932,0.04606609519463978,1.0896331738437002,0.20027459852087404,,,False,23.33,900
mainline-refutation,no-result,-0.8178240258424924,0.20672883851436896,-0.03780128069443034,0.9571622326551904,0.10599510482554064,,,False,41.78,900
mainline-refutation,other-result,-0.9550033611171799,0.1697879986165567,-0.04415673402162135,0.9351111111111111,0.13819357684288136,,,False,29.22,900
mainline-warning,disinfo-result,1.0140086239386836,0.1552893186275195,0.04645392973099938,1.2508345255126372,0.6789188100566539,,,False,4.61,932
mainline-warning,intervention-clicks,,,,,,0.0,0.0,,0.0,932
mainline-warning,news-result,1.1460259866973859,0.12589219987536504,0.05247982274009433,1.1023266320307206,0.19994555436003747,,,False,23.61,932
mainline-warning,no-result,0.19852088740616705,0.4213187720830788,0.009091979932825511,1.0103366983013962,0.10795949722749487,,,False,44.1,932
mainline-warning,other-result,-1.7079786902974723,0.043820148296789485,-0.07828769643660416,0.8858369098712446,0.13248869096805804,,,False,27.68,932
news,disinfo-result,1.2146759638121647,0.11224485172560816,0.05532749451788099,1.3017861285084666,0.6932808503242036,,,False,4.8,958
news,intervention-clicks,,,,,,0.04279749478079332,0.012816941554625705,,4.28,958
news,news-result,0.3258916437399648,0.3722531691013393,0.014821181832967656,1.028538322462067,0.18966418987380873,,,False,22.03,958
news,no-result,0.5940141889688306,0.2762513114271802,0.027016237682279343,1.0307467631117253,0.10831899838377779,,,False,44.99,958
news,other-result,-1.4750427718235246,0.07010052230272645,-0.06711429871163577,0.9018789144050106,0.13283016241858725,,,False,28.18,958
sidebar-neutral,disinfo-result,0.9838166809025733,0.16260282803528736,0.04451628452095646,1.2398373983739837,0.6646482296731258,,,False,4.57,984
sidebar-neutral,intervention-clicks,,,,,,0.0010162601626016261,0.0019908575323981095,,0.1,984
sidebar-neutral,news-result,-0.20427887305616393,0.4190677893626007,-0.009228414770345528,0.9823783405298168,0.18272065971200613,,,False,21.04,984
sidebar-neutral,no-result,0.9279320513713583,0.1767214086569976,0.041923604407884785,1.0477499141188595,0.10852966265058495,,,False,45.73,984
sidebar-neutral,other-result,-1.2523948021612084,0.1052130196984451,-0.05658693130156478,0.9170731707317072,0.13314441906404206,,,False,28.66,984
sidebar-refutation,disinfo-result,0.7427029012745029,0.22883078642507404,0.0331880484744817,1.1764705882352942,0.6310987154665706,,,False,4.34,1037
sidebar-refutation,intervention-clicks,,,,,,0.003857280617164899,0.003772837440091449,,0.39,1037
sidebar-refutation,news-result,-0.26799654266625206,0.3943509899901978,-0.011950545431938964,0.9772023641992682,0.1795199984101361,,,False,20.93,1037
sidebar-refutation,no-result,0.8427980599651125,0.19967069660417225,0.037591053786495854,1.0428058547362606,0.10685404668594756,,,False,45.52,1037
sidebar-refutation,other-result,-0.9919216845472298,0.1606178650940454,-0.044229770965642956,0.9350048216007714,0.13278088237993457,,,False,29.22,1037
sidebar-warning,disinfo-result,1.5343118800373106,0.06247647223593733,0.0696482569311252,1.3860486253124291,0.7216524293778255,,,False,5.11,978
sidebar-warning,intervention-clicks,,,,,,0.002044989775051125,0.002831311779708845,,0.2,978
sidebar-warning,news-result,1.5372474410356747,0.06211636342924265,0.06958555205778605,1.1364272365241044,0.20155405683379968,,,False,24.34,978
sidebar-warning,no-result,-1.0916171195794198,0.13750071408050368,-0.04939509923813201,0.9440748101423811,0.1028158791655992,,,False,41.21,978
sidebar-warning,other-result,-0.915934959226165,0.17985050474190012,-0.04144545000931377,0.9390593047034764,0.13529692226490242,,,False,29.35,978
strong-downranking,disinfo-result,-1.0402961622736697,0.149101163316941,-0.0503279653502276,0.7588351710489115,0.5201284637286839,,,False,2.8,786
strong-downranking,news-result,1.1884229743965389,0.11733340474007303,0.056858584060877404,1.1110218293826168,0.21048859630733086,,,False,23.79,786
strong-downranking,no-result,-0.3251897191455136,0.3725187445732886,-0.015586826406775556,0.9823077566330979,0.11167308193458025,,,False,42.88,786
strong-downranking,other-result,-0.32306921348004475,0.37332141259370843,-0.015488832795924168,0.9770992366412214,0.1475474405554169,,,False,30.53,786
weak-downranking,disinfo-result,-1.166369080861935,0.12173262695103215,-0.05523108111182412,0.737063304439191,0.49655641756332125,,,False,2.72,846
weak-downranking,news-result,0.4168191011561215,0.338405364957601,0.019571369522221493,1.037745879851143,0.19744909857546333,,,False,22.22,846
weak-downranking,no-result,0.1390588972495406,0.44470180391226166,0.006532073245645753,1.007425165651117,0.11069211924288513,,,False,43.97,846
weak-downranking,other-result,-0.07469536876734409,0.4702285462846042,-0.0035089744313947513,0.9947990543735225,0.1458824149670518,,,False,31.09,846
