condition,outcome,z,p,cohens-h,relative-risk,relative-risk-95%-CIs,intervention-click-rate,intervention-click-rate-95%-CIs,significant-after-Holm-Bonferroni?,pct-of-SERP-loads,SERP-load-count
mainline-warning,no-result,3.340847962499961,0.00041761473436008334,0.07260262742547785,1.0882165634741887,0.05541476253654731,,,True,44.26,4302
strong-downranking,disinfo-result,-6.179086427624498,3.223680211661417e-10,-0.14679723747381718,0.5096618195176146,0.12463372008173756,,,True,3.2,3408
weak-downranking,disinfo-result,-4.865254419379309,5.715483348822659e-07,-0.10961786128961942,0.619038407531859,0.1336137802948375,,,True,3.88,3887
mainline-neutral,disinfo-result,-0.5584278461045245,0.2882761311889557,-0.01217153693720291,0.9534791717242558,0.17354467547317254,,,False,5.98,4245
mainline-neutral,intervention-clicks,,,,,,0.0004711425206124853,0.0006528163804718544,,0.05,4245
mainline-neutral,news-result,-0.8171076018853003,0.2069334695214904,-0.017809818918226195,0.9649313102573622,0.08627277155157298,,,False,19.58,4245
mainline-neutral,no-result,1.7219234615022456,0.04254169215426806,0.037535488267442796,1.0454862021556575,0.054320034087790736,,,False,42.52,4245
mainline-neutral,other-result,-0.8302991833453859,0.20318482484882971,-0.01809754629432292,0.9741637909063983,0.06209382321023105,,,False,31.92,4245
mainline-refutation,disinfo-result,0.8587974472673169,0.19522613809693634,0.018740180915101545,1.0736424665692166,0.1890819508425119,,,False,6.74,4230
mainline-refutation,intervention-clicks,,,,,,0.00047281323877068556,0.0006551307846475566,,0.05,4230
mainline-refutation,news-result,0.5857985263925413,0.2790054570627085,0.012780257852309962,1.0254520892818764,0.08996982961256617,,,False,20.8,4230
mainline-refutation,no-result,-0.2067707268506953,0.4180944593396031,-0.004510852915345032,0.9945541549368329,0.052836112758163134,,,False,40.45,4230
mainline-refutation,other-result,-0.741543222839253,0.22918206731396396,-0.01617726134063746,0.9768967829344836,0.062258647728386296,,,False,32.01,4230
mainline-warning,disinfo-result,-0.6693124628477974,0.2516480891845223,-0.01453925757431801,0.9445500228901168,0.17176143305905855,,,False,5.93,4302
mainline-warning,intervention-clicks,,,,,,0.000697350069735007,0.0007888506944596065,,0.07,4302
mainline-warning,news-result,-2.050342012484817,0.020165533775158617,-0.04454225730045169,0.9131896589104652,0.0828540025417327,,,False,18.53,4302
mainline-warning,other-result,-1.4589271125782233,0.07229258494469926,-0.031694053243014775,0.9548717310865883,0.061118012858775495,,,False,31.29,4302
news,disinfo-result,0.0913153942880402,0.46362099311020033,0.00198038796674338,1.007667060707547,0.17950937104758968,,,False,6.32,4333
news,intervention-clicks,,,,,,0.0,0.0,,0.0,4333
news,news-result,-1.0693264644682572,0.14246129484346126,-0.023187671259478737,0.954434965617644,0.08517816039951331,,,False,19.36,4333
news,no-result,-1.9420866875606249,0.026063303414062045,-0.04211726728930776,0.9493493247781767,0.05113114033874522,,,False,38.61,4333
news,other-result,2.8529358026462592,0.0021658685733670913,0.06189538708841247,1.0896123251046301,0.06625778309146146,,,False,35.7,4333
sidebar-neutral,disinfo-result,-0.727614872809471,0.2334246868351102,-0.015864238894250593,0.9395704306495751,0.17181173797277705,,,False,5.9,4240
sidebar-neutral,intervention-clicks,,,,,,0.0025943396226415093,0.0015311666865101474,,0.26,4240
sidebar-neutral,news-result,0.31695185584629776,0.3756400668146116,0.006910666776862695,1.0137332650197144,0.08921788365459737,,,False,20.57,4240
