condition,outcome,z,p,cohens-h,relative-risk,relative-risk-95%-CIs,intervention-click-rate,intervention-click-rate-95%-CIs,significant-after-Holm-Bonferroni?,pct-of-SERP-loads,SERP-load-count
strong-downranking,disinfo-result,-3.5544143876614074,0.00018941091136037702,-0.17903233289476062,0.45690811535881953,0.25669189215263216,,,True,3.31,756
mainline-neutral,disinfo-result,0.20804086078796002,0.41759853148728,0.009375121817428944,1.0338227545251284,0.3805192430941946,,,False,7.48,989
mainline-neutral,intervention-clicks,,,,,,0.0,0.0,,0.0,989
mainline-neutral,news-result,-0.8811462482358233,0.18911933403120063,-0.03970997769793794,0.9231647128312427,0.1797552446074525,,,False,19.01,989
mainline-neutral,no-result,0.035627053839703895,0.4857898680833128,0.001605390562542608,1.0019556898030233,0.11369754689652312,,,False,40.34,989
mainline-neutral,other-result,0.5961563710998501,0.2755353843072852,0.02686507072728772,1.0394466931776702,0.1410203819193565,,,False,33.16,989
mainline-refutation,disinfo-result,-1.3964449768002358,0.08129026952153795,-0.06339846174229902,0.7850512163892445,0.3186659650847006,,,False,5.68,968
mainline-refutation,intervention-clicks,,,,,,0.0,0.0,,0.0,968
mainline-refutation,news-result,0.9264912035311639,0.1770953832084452,0.04197695410415048,1.0836674576548564,0.2008783704188457,,,False,22.31,968
mainline-refutation,no-result,0.057382141222902125,0.477120394399538,0.0025996200711504436,1.0031671722983577,0.11441947995576518,,,False,40.39,968
mainline-refutation,other-result,-0.13970447009813272,0.4444467472098387,-0.006329198116478141,0.9907651889208672,0.1377334024567879,,,False,31.61,968
mainline-warning,disinfo-result,-1.4202584755498657,0.0777662226623771,-0.06440948292699061,0.7818205529473135,0.31738092749271773,,,False,5.66,972
mainline-warning,intervention-clicks,,,,,,0.0,0.0,,0.0,972
mainline-warning,news-result,-0.5758861538951825,0.2823460675337851,-0.026065886969308227,0.9493032636596993,0.18394103677900142,,,False,19.55,972
mainline-warning,no-result,0.9061238251074517,0.18243515805338806,0.041010688847530785,1.05014064697609,0.11725378670581943,,,False,42.28,972
mainline-warning,other-result,0.28565159516784683,0.3875724909622631,0.012927649025627153,1.0189326706898594,0.13994243716349564,,,False,32.51,972
news,disinfo-result,-0.3098628229765749,0.37833263760641844,-0.01418317381637213,0.9498192160481687,0.36569885897359744,,,False,6.87,931
news,intervention-clicks,,,,,,0.079484425349087,0.017375520402232225,,7.95,931
news,news-result,-0.5095557774361494,0.3051813560768539,-0.023321216755837426,0.9545947613021238,0.18688698508153656,,,False,19.66,931
news,no-result,1.1970973124006685,0.1156343137025353,0.054773442882390055,1.0670437395477845,0.11960533774513449,,,False,42.96,931
news,other-result,-0.6609378096793347,0.25432609863981726,-0.03024750451461289,0.9560780088056746,0.13628482496568006,,,False,30.5,931
sidebar-neutral,disinfo-result,-1.456209847072803,0.07266730911174557,-0.06657678450577637,0.774916163648558,0.31859739052629266,,,False,5.61,945
sidebar-neutral,intervention-clicks,,,,,,0.0021164021164021165,0.002930078142828418,,0.21,945
sidebar-neutral,news-result,0.47928899797489694,0.31586652398282833,0.021844086583377997,1.0432343234323433,0.19714546221202145,,,False,21.48,945
sidebar-neutral,no-result,1.7625117690167462,0.038991434850511264,0.08034964132829092,1.098541289933695,0.12109518898609717,,,False,44.23,945
sidebar-neutral,other-result,-1.5412028601443237,0.061633710814297915,-0.07029080679512023,0.8987981134945993,0.13083234275461764,,,False,28.68,945
sidebar-refutation,disinfo-result,0.17314155422595714,0.43127008131005795,0.0078179302474779,1.028169014084507,0.3799612600538438,,,False,7.44,981
sidebar-refutation,intervention-clicks,,,,,,0.0020387359836901123,0.002822662178114357,,0.2,981
sidebar-refutation,news-result,1.5255271598593099,0.06356383227689288,0.06891346185225733,1.1386138613861387,0.20694559858985984,,,False,23.45,981
sidebar-refutation,no-result,-1.9052942155969084,0.028370918483899055,-0.08605981788495543,0.8962025316455696,0.10711023365217376,,,False,36.09,981
sidebar-refutation,other-result,0.5303523912980889,0.2979338141163703,0.02394747719946655,1.0351437699680512,0.14095752538569806,,,False,33.03,981
sidebar-warning,disinfo-result,-1.9686977628307367,0.02449390418421682,-0.08970380184959281,0.7030406739502435,0.2976088607820091,,,False,5.09,963
sidebar-warning,intervention-clicks,,,,,,0.0,0.0,,0.0,963
sidebar-warning,news-result,1.3141071538005826,0.0944050735350046,0.05962160875860878,1.119552142130101,0.20556719299082227,,,False,23.05,963
sidebar-warning,no-result,-0.8788933956069507,0.18972953996881314,-0.03987375851364927,0.9516384715485626,0.1112867032949052,,,False,38.32,963
sidebar-warning,other-result,0.7681178297369762,0.22120859255807446,0.03484443576828644,1.0512376459347288,0.14297829146853558,,,False,33.54,963
strong-downranking,news-result,0.3583244729349572,0.36005025281432923,0.01732790839704701,1.0342409240924093,0.20901816857778388,,,False,21.3,756
strong-downranking,no-result,0.8661985847182003,0.1931906346823702,0.0419031527566347,1.0512356841470765,0.1255741915797155,,,False,42.33,756
strong-downranking,other-result,0.5132444720061882,0.30389016045890027,0.024824631032361877,1.0364369389928496,0.1516281090281295,,,False,33.07,756
weak-downranking,disinfo-result,-2.1177700626124953,0.01709727295510155,-0.09800885995585412,0.6780376917996529,0.29619845298889524,,,False,4.91,917
weak-downranking,news-result,-0.8828605078218938,0.188655821695767,-0.040581436217679956,0.9215046913633567,0.1835401522373603,,,False,18.97,917
weak-downranking,no-result,2.006225072120241,0.022416120014597696,0.09216595264875349,1.1131261819637508,0.12289425122611619,,,False,44.82,917
weak-downranking,other-result,-0.28491856882380423,0.3878532647441646,-0.01308856859890839,0.9809282247640417,0.138965455663279,,,False,31.3,917
