condition,outcome,z,p,cohens-h,relative-risk,relative-risk-95%-CIs,intervention-click-rate,intervention-click-rate-95%-CIs,significant-after-Holm-Bonferroni?,pct-of-SERP-loads,SERP-load-count
mainline-refutation,no-result,3.1934894392864357,0.0007028223947342926,0.08074683524874682,1.1010702107459187,0.06705151702591294,,,True,43.3,3053
strong-downranking,disinfo-result,-4.929677570815526,4.1182720555976715e-07,-0.1356527669094873,0.5499412704831225,0.15077735179122786,,,True,3.6,2473
mainline-neutral,disinfo-result,-0.5872346573407067,0.2785230595500907,-0.014728330888726493,0.9450636581940103,0.1961806503539686,,,False,6.18,3153
mainline-neutral,intervention-clicks,,,,,,0.0003171582619727244,0.0006215316080732522,,0.03,3153
mainline-neutral,news-result,0.20443743402435885,0.41900583986396045,0.005126306334868769,1.0100738470913906,0.10188220251843227,,,False,20.84,3153
mainline-neutral,no-result,1.3423219263125914,0.08974581851554186,0.03366020282584192,1.0419548609906897,0.06444843741250361,,,False,40.98,3153
mainline-neutral,other-result,-1.2731006900898878,0.10149115705837364,-0.03192721882051086,0.9552750794739598,0.06974229648034125,,,False,32.0,3153
mainline-refutation,disinfo-result,-2.653051884830743,0.0039883804173825865,-0.06733089107078866,0.7607942227005443,0.17101008993496247,,,False,4.98,3053
mainline-refutation,intervention-clicks,,,,,,0.000982640026203734,0.001111415404547921,,0.1,3053
mainline-refutation,news-result,0.42047888306992326,0.3370678263344786,0.010629586903028287,1.0209298367313415,0.10348722322365833,,,False,21.06,3053
mainline-refutation,other-result,-2.4068524610990845,0.008045334449020669,-0.06088085551980127,0.9151879584701286,0.06858561875350444,,,False,30.66,3053
mainline-warning,disinfo-result,0.41040609330207545,0.34075403859904363,0.010408554678537074,1.0396930760355918,0.21241757089885116,,,False,6.8,3013
mainline-warning,intervention-clicks,,,,,,0.001327580484566877,0.0013001649777850133,,0.13,3013
mainline-warning,news-result,2.202177492226282,0.013826386651057732,0.0558479351067841,1.1117077758715257,0.10992226867778898,,,False,22.93,3013
mainline-warning,no-result,-1.3420507983114285,0.08978976270432582,-0.03405093293959727,0.9578711478995141,0.062186743767528085,,,False,37.67,3013
mainline-warning,other-result,-0.7603940514555612,0.22350953896735604,-0.01929195268898032,0.972912109540827,0.07138520667676185,,,False,32.59,3013
news,disinfo-result,-0.626038420762533,0.2656448705046033,-0.015878860493952818,0.9408332151132549,0.19799928824593238,,,False,6.16,3021
news,intervention-clicks,,,,,,0.07944389275074479,0.009643531396054783,,7.94,3021
news,news-result,1.9597393614035148,0.0250131310050562,0.04966678483535081,1.0991363576815263,0.10901232268238337,,,False,22.67,3021
news,no-result,-0.055220436197963754,0.47798142402138766,-0.0013998634890921569,0.9982615091087165,0.0635972811264055,,,False,39.26,3021
news,other-result,-1.33633757271717,0.0907194804664222,-0.033885274935701926,0.9525495177170659,0.07044098107119512,,,False,31.91,3021
sidebar-neutral,disinfo-result,-1.700851797321845,0.044485409990407176,-0.043182951544220916,0.843052212626048,0.1836260837926469,,,False,5.52,3027
sidebar-neutral,intervention-clicks,,,,,,0.0023125206475057814,0.0017111572883274427,,0.23,3027
sidebar-neutral,news-result,1.0707178600677556,0.1421481548620701,0.027123699552445202,1.0537199444675662,0.1059243522368487,,,False,21.74,3027
sidebar-neutral,no-result,1.901271193021117,0.028633250120703058,0.048171883090794676,1.0601255368351503,0.06575936257945725,,,False,41.69,3027
sidebar-neutral,other-result,-2.063950323306199,0.01951121333540984,-0.052318782753322246,0.9269934926744571,0.06927517341019207,,,False,31.05,3027
sidebar-refutation,disinfo-result,-2.1249213391526327,0.01679658853079813,-0.053959206527042725,0.805851147314562,0.1780236854805114,,,False,5.27,3034
sidebar-refutation,intervention-clicks,,,,,,0.0026367831245880024,0.0018247869315369874,,0.26,3034
sidebar-refutation,news-result,1.901246378963635,0.028634874424526724,0.048132899240401095,1.096024511727113,0.10868632099890574,,,False,22.61,3034
sidebar-refutation,no-result,0.2083132710769145,0.4174921850582558,0.005274904543810521,1.0065556550327142,0.06382159267837206,,,False,39.58,3034
sidebar-refutation,other-result,-0.8129789345383557,0.2081150679738506,-0.020589188315989437,0.9710974843249376,0.07117110849160957,,,False,32.53,3034
sidebar-warning,disinfo-result,-0.25011536851196897,0.40124906563522156,-0.00629999587736918,0.9763241598672383,0.20166879472670507,,,False,6.39,3099
sidebar-warning,intervention-clicks,,,,,,0.0006453694740238787,0.0008941477900730998,,0.06,3099
sidebar-warning,news-result,2.862300365126873,0.002102890602952434,0.0720947194463567,1.1449887840244735,0.11135829057942948,,,False,23.62,3099
sidebar-warning,no-result,0.24271335813080536,0.40411372927405864,0.006112792598314654,1.0075976658285044,0.06350517187553151,,,False,39.63,3099
sidebar-warning,other-result,-2.6692539600846183,0.0038009973214632176,-0.06726009157260138,0.9064196252354473,0.06790739987150718,,,False,30.36,3099
strong-downranking,news-result,1.2503881320506813,0.10557889889893879,0.033410905662548895,1.0663174367763997,0.11281697737341445,,,False,22.0,2473
strong-downranking,no-result,1.3089390641298366,0.09527749639011751,0.03501060673008993,1.043643777519877,0.06882321221350374,,,False,41.04,2473
strong-downranking,other-result,-0.11030073673736206,0.45608543649928934,-0.002951627030093107,0.9958434816953329,0.07651302993932008,,,False,33.36,2473
weak-downranking,disinfo-result,-2.766600150357817,0.002832209160034127,-0.0721436260915631,0.7448779655231269,0.17376902432890484,,,False,4.87,2790
weak-downranking,news-result,2.329161433852416,0.009925257575914559,0.06022624980189517,1.1206428873079297,0.1127152193437786,,,False,23.12,2790
weak-downranking,no-result,-0.3467230871815211,0.3643996819375598,-0.008975678095266781,0.9888624757879908,0.06464989270963606,,,False,38.89,2790
weak-downranking,other-result,-0.31246635566969866,0.377343064107844,-0.008089110868235716,0.9886191547886972,0.07360704500583115,,,False,33.12,2790
