condition,outcome,z,p,cohens-h,relative-risk,relative-risk-95%-CIs,intervention-click-rate,intervention-click-rate-95%-CIs,significant-after-Holm-Bonferroni?,pct-of-SERP-loads,SERP-load-count
strong-downranking,disinfo-result,-6.750620669708058,7.360667630962325e-12,-0.16013253357454077,0.4638688184519101,0.11979974674295568,,,True,2.8,3396
strong-downranking,other-result,3.564118687893234,0.00018254037279274993,0.08112220270453574,1.1173141658138472,0.0700893948017145,,,True,36.81,3396
weak-downranking,disinfo-result,-3.8954876030077297,4.9000687449507474e-05,-0.08581854619112578,0.6884863553395579,0.14337549546545392,,,True,4.15,3974
mainline-neutral,disinfo-result,-1.4775593640131923,0.0697628789003173,-0.03149177110760992,0.8793245202558636,0.16370939396092676,,,False,5.3,4375
mainline-neutral,intervention-clicks,,,,,,0.00045714285714285713,0.0006334228439202362,,0.05,4375
mainline-neutral,news-result,-0.9350351854629277,0.17488508340155284,-0.01991627189898071,0.9601127201565557,0.08553114560738562,,,False,18.93,4375
mainline-neutral,no-result,-0.11975642842169845,0.4523380492706943,-0.0025505471222777576,0.9969608465608466,0.05092316176092582,,,False,41.19,4375
mainline-neutral,other-result,1.6279594800519357,0.051766738938811785,0.034672601583014995,1.0497692427790788,0.06322743259548291,,,False,34.58,4375
mainline-refutation,disinfo-result,-1.5294427314674277,0.06307736297911815,-0.032669440447239684,0.8749535731480845,0.1635324693840502,,,False,5.28,4340
mainline-refutation,intervention-clicks,,,,,,0.0004608294930875576,0.0006385299151062931,,0.05,4340
mainline-refutation,news-result,-0.09504939702089872,0.4621377956722249,-0.002028466421887698,0.9959093491572502,0.087840695428123,,,False,19.63,4340
mainline-refutation,no-result,-0.3517953407096138,0.36249587653232185,-0.007507735354347345,0.9910580002610363,0.05086066861560501,,,False,40.94,4340
mainline-refutation,other-result,1.1951374072961405,0.11601667443982677,0.025504999352182756,1.036552844300068,0.0628625168932484,,,False,34.15,4340
mainline-warning,disinfo-result,-0.16612401172134528,0.43402967904136347,-0.003521830302154194,0.9861431174468769,0.17648173752186014,,,False,5.95,4456
mainline-warning,intervention-clicks,,,,,,0.0006732495511669659,0.0007615970848397467,,0.07,4456
mainline-warning,news-result,-1.0024008288730575,0.1580750209860482,-0.021251763998370143,0.9574602608560209,0.08495360305222344,,,False,18.87,4456
mainline-warning,no-result,-0.8820131813977048,0.18888483957525526,-0.018698915897706003,0.9777519625444433,0.050130744161794416,,,False,40.39,4456
mainline-warning,other-result,1.8352251685933774,0.03323616670652496,0.03891038992385898,1.0558919759445116,0.06316757031195319,,,False,34.78,4456
news,disinfo-result,-0.32812285923434176,0.3714093853938656,-0.006925965532054712,0.9728354258702079,0.17396195742803866,,,False,5.87,4534
news,intervention-clicks,,,,,,0.0,0.0,,0.0,4534
news,news-result,-0.7861481959981848,0.21589033569153937,-0.01659405065131303,0.966723265917784,0.08511230275314641,,,False,19.06,4534
news,no-result,-0.7689252103862404,0.22096885518779152,-0.016230983765848084,0.9806838286949343,0.04999001615155485,,,False,40.52,4534
news,other-result,1.620691584995555,0.05254189962534994,0.03421500952496781,1.049108617103078,0.06264630517323355,,,False,34.56,4534
sidebar-neutral,disinfo-result,0.5006865747260102,0.3082958610745301,0.010683244442381445,1.042586468853338,0.18490679791569442,,,False,6.29,4342
sidebar-neutral,intervention-clicks,,,,,,0.0016121602947950253,0.0011933419658873953,,0.16,4342
sidebar-neutral,news-result,0.4893091570319561,0.3123114195619445,0.01044076962917162,1.0211547400457253,0.08932130130201732,,,False,20.13,4342
sidebar-neutral,no-result,-2.2869163314467627,0.01110035359234518,-0.04880755951148563,0.9421027226592567,0.04944214748680842,,,False,38.92,4342
sidebar-neutral,other-result,1.7022936833937414,0.044350164166104156,0.0363244514293668,1.052154832831185,0.06343615592526275,,,False,34.66,4342
sidebar-refutation,disinfo-result,0.6419067552460191,0.26046686392383966,0.01352115409067256,1.0540384577766477,0.18378263720699173,,,False,6.36,4578
sidebar-refutation,intervention-clicks,,,,,,0.003713411970292704,0.0017619634112618948,,0.37,4578
sidebar-refutation,news-result,-0.2197807526090736,0.41302095516830106,-0.004628132638465177,0.9906760743759613,0.08631604780852209,,,False,19.53,4578
sidebar-refutation,no-result,-1.4441870294270105,0.07434318621167957,-0.030412328232547026,0.9638562186682352,0.049378232145375844,,,False,39.82,4578
sidebar-refutation,other-result,1.3581057549061368,0.08721506469298879,0.02860304061440777,1.0410146411800796,0.06219587025979023,,,False,34.29,4578
sidebar-warning,disinfo-result,0.14643532184984598,0.44178887251569776,0.0031016928460697035,1.012278722665741,0.17962545335367963,,,False,6.1,4472
sidebar-warning,intervention-clicks,,,,,,0.0015652951699463328,0.001158678986162893,,0.16,4472
sidebar-warning,news-result,0.46216812723862044,0.3219803789393243,0.009789416780532578,1.0198301353525947,0.08856520275639301,,,False,20.1,4472
sidebar-warning,no-result,-1.711740551576886,0.04347224596854271,-0.03625824083363405,0.9569336778639104,0.049481340210987934,,,False,39.53,4472
sidebar-warning,other-result,1.3136767754201242,0.09447749988630261,0.027826673792143763,1.0398960868842684,0.06251538415846825,,,False,34.26,4472
strong-downranking,news-result,2.2856348335279533,0.011137815276631713,0.05197885359627619,1.1069307969085305,0.10065154170938118,,,False,21.82,3396
strong-downranking,no-result,-2.452017380828361,0.0071028900009887375,-0.055937688402248664,0.933694901858139,0.05282964345724395,,,False,38.57,3396
weak-downranking,news-result,-0.4172237294445682,0.3382573849959851,-0.009110905279914094,0.9816765597387584,0.08911312966423535,,,False,19.35,3974
weak-downranking,no-result,-0.3472023451135173,0.36421965457963346,-0.007580604807370772,0.9909712696799349,0.05206885023750574,,,False,40.94,3974
weak-downranking,other-result,2.5231959108515873,0.005814679609505657,0.055068762202924004,1.0793126634600312,0.06589243506804499,,,False,35.56,3974
