condition,outcome,z,p,cohens-h,relative-risk,relative-risk-95%-CIs,intervention-click-rate,intervention-click-rate-95%-CIs,significant-after-Holm-Bonferroni?,pct-of-SERP-loads,SERP-load-count
mainline-refutation,disinfo-result,3.9890347016136,3.317135842706431e-05,0.21453063138811518,2.582906991997901,1.6172098934844428,,,True,7.65,693
news,no-result,-3.0916334814726,0.0009952923174642025,-0.15877477456978561,0.8336468336468337,0.10224602852789821,,,True,39.38,777
sidebar-neutral,no-result,-3.811149570269636,6.91610191382308e-05,-0.1971294492347102,0.7941529579574494,0.10060233763234505,,,True,37.52,757
sidebar-refutation,disinfo-result,3.2322849558811164,0.000614022639784717,0.16980239723238172,2.1958860385388346,1.3928229385253084,,,True,6.5,769
sidebar-warning,no-result,-3.024964452825624,0.0012433117552521633,-0.15793903676345744,0.8345112864343633,0.10435351275019922,,,True,39.42,728
strong-downranking,no-result,-5.041762599566359,2.306316571054623e-07,-0.2821644532545946,0.7080615861103667,0.1049111742359975,,,True,33.45,574
strong-downranking,other-result,3.4734874989611,0.0002568706474328497,0.19255075691490386,1.3190808030529284,0.22292095703385417,,,True,37.28,574
mainline-neutral,disinfo-result,1.6762489367692457,0.04684472116501459,0.08661100848577857,1.5547547082073936,1.0625131497537628,,,False,4.6,782
mainline-neutral,intervention-clicks,,,,,,0.0,0.0,,0.0,782
mainline-neutral,news-result,0.6957380739268122,0.24329643846559146,0.03565893838784473,1.0688938618925832,0.2208266847306417,,,False,23.02,782
mainline-neutral,no-result,-1.7776165893080131,0.037733423648000364,-0.0910916620280331,0.9041102877420014,0.10633166853151532,,,False,42.71,782
mainline-neutral,other-result,0.6039333221359746,0.2729439867985919,0.030948121112306826,1.0496650834246741,0.1789074427192725,,,False,29.67,782
mainline-refutation,intervention-clicks,,,,,,0.0,0.0,,0.0,693
mainline-refutation,news-result,-0.8938399973031755,0.18570375275067286,-0.047243291154729694,0.9113275613275613,0.20603236086481802,,,False,19.62,693
mainline-refutation,no-result,-1.172605700993621,0.12047698108560723,-0.06194116358262325,0.9346949346949347,0.11189413904189638,,,False,44.16,693
mainline-refutation,other-result,0.12916496605297229,0.44861355849228535,0.0068208369460502905,1.0108843537414964,0.18046443039206728,,,False,28.57,693
mainline-warning,disinfo-result,1.7393623811191503,0.040985520472721526,0.09131345939475033,1.5882057085376586,1.1004175352479169,,,False,4.7,723
mainline-warning,intervention-clicks,,,,,,0.0,0.0,,0.0,723
mainline-warning,news-result,1.585904841533424,0.05638044869386649,0.08287028017527698,1.1625432226832642,0.23823072818678215,,,False,25.03,723
mainline-warning,no-result,-2.106962563615628,0.017560412369187484,-0.11013459407333492,0.884199658750143,0.10757250021432185,,,False,41.77,723
mainline-warning,other-result,0.0970645133746259,0.46133758098848765,0.005070578293292272,1.0080879931502338,0.17806445235690305,,,False,28.49,723
news,disinfo-result,2.7897717740131904,0.0026372603854630805,0.14569293308166126,1.9994149994149994,1.290518590468714,,,False,5.92,777
news,intervention-clicks,,,,,,0.05019305019305019,0.01535270932995099,,5.02,777
news,news-result,1.5252804541242926,0.06359458041223587,0.07835266152913323,1.1534668597168598,0.23280798435771866,,,False,24.84,777
news,other-result,0.6843327637031509,0.24688253123210402,0.035123630808223893,1.0564196849911134,0.17993449850019205,,,False,29.86,777
sidebar-neutral,disinfo-result,2.2598033544771607,0.011916729065230336,0.1180172200937466,1.7845562627596974,1.1881614367294433,,,False,5.28,757
sidebar-neutral,intervention-clicks,,,,,,0.002642007926023778,0.003656795937068823,,0.26,757
sidebar-neutral,news-result,1.514115415556443,0.06499828475499791,0.07825428953141311,1.1532694848084544,0.23426766380079544,,,False,24.83,757
sidebar-neutral,other-result,1.7273999324940523,0.04204793137740437,0.08926830137438446,1.145090268604139,0.1906998857159432,,,False,32.36,757
sidebar-refutation,intervention-clicks,,,,,,0.005201560468140442,0.005084254420463745,,0.52,769
